Full Date,Month,Day,Hour,Minute,Radon,2-Sigma Uncert.,Run #,Cycle #,C/A Count,Mode,Calculated Radon,2-Sigma Uncert.,Calculated Thoron,2-Sigma Uncert.,Meaningful Thoron Threshold (Air),Total Counts,Total Counts,Total Counts,Total Counts,Total Counts,Avg. CPM,Avg. CPM,Avg. CPM,Avg. CPM,Avg. CPM,,,,,,[Bq/m3],[Bq/m3],,,Ratio,,[Bq/m3],[Bq/m3],[Bq/m3],[Bq/m3],[Bq/m3],(A),(B),(C),(D),(Other),(A),(B),(C),(D),(Other),

09/30/18 10:43, 09, 30, 10, 43,10.68338,17.28607,01,95,3,00,Thoron,10,7,17,,0,00,0,0,3,45,1,0,3,0,0,0,0356,0,00,0,107,0,00,0,00,
09/30/18 11:13, 09, 30, 11, 13,13.35422,18.4261,01,96,0,667,Thoron,13,4,18,,11,0,55,,2,95,3,1,2,0,2,0,107,0,0356,0,0712,0,00,0,0712,
09/30/18 11:43, 09, 30, 11, 43,10.69289,17.30146,01,97,1,00,Thoron,10,7,17,,0,00,0,0,2,82,2,0,2,0,2,0,0714,0,00,0,0714,0,00,0,0716,
09/30/18 12:13, 09, 30, 12, 13,10.68338,17.28607,01,98,0,333,Thoron,10,7,17,,0,00,0,0,1,99,3,0,1,0,3,0,107,0,00,0,0356,0,00,0,107,
09/30/18 12:43, 09, 30, 12, 43,24.059,22.25339,01,99,0,800,Thoron,24,1,22,,0,00,0,0,4,00,5,0,4,0,0,0,179,0,00,0,143,0,00,0,00,
09/30/18 13:13, 09, 30, 13, 13,16.03933,19.49181,02,01,1,00,Thoron,16,0,20,,0,00,0,0,3,46,3,0,3,0,3,0,107,0,00,0,107,0,00,0,107,
09/30/18 13:43, 09, 30, 13, 43,29.12021,23.63556,02,02,1,20,Thoron,29,1,24,,0,00,0,0,4,84,5,0,6,0,1,0,177,0,00,0,212,0,00,0,0352,
09/30/18 14:13, 09, 30, 14, 13,7.941875,15.88375,02,03,2,00,Thoron,7,94,16,,0,00,0,0,2,80,1,0,2,0,0,0,0353,0,00,0,0707,0,00,0,00,
09/30/18 14:43, 09, 30, 14, 43,15.88375,19.30273,02,04,5,00,Thoron,15,9,19,,0,00,0,0,4,42,1,0,5,0,4,0,0353,0,00,0,177,0,00,0,141,
09/30/18 15:13, 09, 30, 15, 13,5.294583,14.46507,02,05,N/A,Thoron,3,81,14,,10,9,54,,2,92,0,1,2,1,1,0,00,0,0353,0,0707,0,0353,0,0353,
09/30/18 15:44, 09, 30, 15, 44,18.53104,21.17833,02,06,0,333,Thoron,18,5,20,,10,9,54,,2,92,6,1,2,1,1,0,212,0,0354,0,0707,0,0354,0,0350,
09/30/18 16:14, 09, 30, 16, 14,2.647291,12.78225,02,07,N/A,Thoron,2,65,13,,10,9,53,,2,03,0,1,1,0,0,0,00,0,0353,0,0353,0,00,0,00,
09/30/18 16:44, 09, 30, 16, 44,10.59851,17.14876,02,08,1,00,Thoron,10,6,17,,0,00,0,0,2,80,2,0,2,0,3,0,0707,0,00,0,0707,0,00,0,106,
09/30/18 17:14, 09, 30, 17, 14,23.84665,22.05698,02,09,0,800,Thoron,23,8,22,,0,00,0,0,3,96,5,0,4,0,0,0,177,0,00,0,142,0,00,0,00,
09/30/18 17:44, 09, 30, 17, 44,21.19702,21.19702,02,10,1,67,Thoron,21,2,21,,0,00,0,0,4,42,3,0,5,0,0,0,106,0,00,0,177,0,00,0,00,
09/30/18 18:14, 09, 30, 18, 14,21.19702,21.19702,02,11,7,00,Thoron,21,2,23,,0,00,0,0,5,23,1,0,7,1,1,0,0353,0,00,0,247,0,0353,0,0353,
09/30/18 18:44, 09, 30, 18, 44,10.59851,17.14876,02,12,1,00,Thoron,10,6,17,,0,00,0,0,2,80,2,0,2,0,1,0,0707,0,00,0,0707,0,00,0,0353,
09/30/18 19:14, 09, 30, 19, 14,23.84665,22.05698,02,13,3,50,Thoron,23,8,22,,0,00,0,0,5,23,2,0,7,0,1,0,0707,0,00,0,247,0,00,0,0353,
09/30/18 19:44, 09, 30, 19, 44,18.53104,20.26993,02,14,0,400,Thoron,18,5,20,,0,00,0,0,2,80,5,0,2,0,5,0,177,0,00,0,0708,0,00,0,176,
09/30/18 20:14, 09, 30, 20, 14,13.24814,18.27973,02,15,0,00,Thoron,13,2,18,,0,00,N/A,0,00,5,0,0,0,1,0,177,0,00,0,00,0,00,0,0354,
09/30/18 20:44, 09, 30, 20, 44,23.86772,22.07646,02,16,0,800,Thoron,23,9,22,,0,00,0,0,3,96,5,0,4,0,0,0,177,0,00,0,142,0,00,0,00,
09/30/18 21:14, 09, 30, 21, 14,23.86772,22.07646,02,17,2,00,Thoron,23,9,22,,0,00,0,0,4,84,3,0,6,0,1,0,106,0,00,0,212,0,00,0,0353,
09/30/18 21:44, 09, 30, 21, 44,23.86772,22.07646,02,18,1,25,Thoron,23,9,24,,0,00,0,0,4,42,4,0,5,1,0,0,141,0,00,0,177,0,0353,0,00,
09/30/18 22:14, 09, 30, 22, 14,10.60788,17.1639,02,19,1,00,Thoron,10,6,17,,10,9,54,,2,92,2,1,2,0,0,0,0707,0,0353,0,0707,0,00,0,00,
09/30/18 22:44, 09, 30, 22, 44,21.21575,21.21575,02,20,0,333,Thoron,21,2,21,,0,00,0,0,2,80,6,0,2,0,2,0,212,0,00,0,0707,0,00,0,0707,
09/30/18 23:14, 09, 30, 23, 14,10.61725,17.17908,02,21,3,00,Thoron,10,6,17,,0,00,0,0,3,44,1,0,3,0,0,0,0355,0,00,0,106,0,00,0,00,
09/30/18 23:44, 09, 30, 23, 44,7.955906,15.91181,02,22,2,00,Thoron,7,96,16,,0,00,0,0,2,80,1,0,2,0,0,0,0353,0,00,0,0707,0,00,0,00,
10/01/18 00:14, 10, 01, 00, 14,13.25984,18.29588,02,23,0,666,Thoron,13,3,18,,0,00,0,0,2,79,3,0,2,0,1,0,106,0,00,0,0706,0,00,0,0354,
10/01/18 00:44, 10, 01, 00, 44,13.25984,18.29588,02,24,4,00,Thoron,13,3,18,,0,00,0,0,3,96,1,0,4,0,2,0,0354,0,00,0,141,0,00,0,0705,
